Date,Open,High,Low,Close,Adj Close,Volume
737397,26.110001,26.900000,25.540001,26.490000,26.490000,5859400
737398,25.840000,26.500000,24.400000,26.200001,26.200001,5526400
737399,27.850000,29.740000,26.299999,26.830000,26.830000,10328500
737403,27.030001,27.120001,25.809999,26.209999,26.209999,5070400
737404,27.000000,27.870001,26.790001,27.480000,27.480000,6749700
737405,27.000000,28.450001,26.820000,28.100000,28.100000,3114800
737406,28.379999,29.420000,28.045000,28.780001,28.780001,4294300
737407,29.299999,29.700001,28.370001,29.000000,29.000000,4889200
737410,28.690001,30.299999,28.440001,29.680000,29.680000,4052100
737411,29.219999,29.940001,27.920000,28.570000,28.570000,4705500
737412,29.230000,30.500000,29.200001,30.200001,30.200001,3681100
737413,29.959999,30.010000,27.500000,28.010000,28.010000,9417400
737414,27.990000,27.990000,27.320000,27.740000,27.740000,6468100
737417,28.330000,28.341000,27.590000,27.709999,27.709999,5371900
737418,28.080000,28.100000,26.610001,26.959999,26.959999,4211400
737419,27.549999,27.959999,27.209999,27.760000,27.760000,2745700
737420,27.540001,28.305000,27.090000,27.389999,27.389999,3365700
737421,26.580000,26.850000,25.000000,25.139999,25.139999,7351500
737424,26.360001,27.100000,26.045000,26.530001,26.530001,5052200
737425,27.280001,28.010000,27.260000,27.510000,27.510000,3633700
737426,28.030001,28.570000,27.910000,27.980000,27.980000,2815400
737427,28.500000,28.760000,27.889999,28.650000,28.650000,3880800
737428,28.820000,29.840000,28.620001,29.000000,29.000000,3280300
737431,28.760000,29.190001,28.080000,28.680000,28.680000,3598300
737432,28.879999,30.129999,28.629999,29.240000,29.240000,3650300
737433,29.940001,31.170000,29.820000,30.680000,30.680000,6841500
737434,30.219999,31.120001,28.650000,31.030001,31.030001,5343700
737435,30.240000,31.620001,30.100000,30.879999,30.879999,5019200
737438,32.000000,34.099998,31.860001,33.660000,33.660000,9193100
737439,33.049999,36.259998,31.360001,35.220001,35.220001,15117100
737440,35.900002,36.470001,32.150002,32.700001,32.700001,11201800
737441,31.930000,34.020000,31.500000,33.930000,33.930000,7564300
737442,32.400002,33.389999,31.549999,33.040001,33.040001,5388200
737446,33.910000,34.700001,33.060001,33.130001,33.130001,3563200
737447,34.080002,34.189999,30.879999,32.299999,32.299999,6215900
737448,31.340000,33.020000,30.540001,30.740000,30.740000,8328100
737449,30.860001,32.770000,30.440001,32.430000,32.430000,19147900
737451,32.439999,33.325001,32.320000,33.060001,33.060001,4416500
737452,33.389999,34.200001,32.410000,34.189999,34.189999,5899000
737453,34.540001,34.540001,33.310001,34.150002,34.150002,4703300
737454,34.200001,34.500000,33.280998,33.560001,33.560001,4179300
737455,33.900002,34.540001,33.110001,34.500000,34.500000,5915000
737458,34.680000,35.700001,33.840000,34.959999,34.959999,5138300
737459,34.709999,35.088001,33.790001,33.869999,33.869999,3618300
737460,34.119999,35.790001,33.939999,35.480000,35.480000,4690900
737461,34.110001,35.132000,33.584999,33.900002,33.900002,4038800
737462,34.980000,36.009998,34.290001,35.869999,35.869999,5585500
737465,35.060001,38.535000,35.020000,38.209999,38.209999,7566700
737466,39.750000,40.000000,38.330002,39.340000,39.340000,6391300
737467,39.599998,42.000000,39.080002,41.110001,41.110001,6371900
737468,41.279999,42.799999,40.700001,42.610001,42.610001,7089000
737469,44.189999,45.950001,43.650002,44.720001,44.720001,15148400
737472,45.000000,45.025002,41.540001,42.889999,42.889999,8230800
737473,43.740002,45.340000,43.270000,44.639999,44.639999,5023900
737474,44.770000,44.959999,42.549999,44.029999,44.029999,5074500
737475,43.450001,44.610001,43.450001,44.570000,44.570000,2616300
737476,44.860001,45.439999,43.639999,44.520000,44.520000,3748200
737479,44.029999,46.169998,43.590000,45.500000,45.500000,5393800
737480,45.299999,47.919998,45.299999,46.320000,46.320000,5950800
737481,46.770000,47.439999,46.029999,47.150002,47.150002,3578400
737482,48.419998,49.189999,47.810001,48.180000,48.180000,4361900
737486,51.169998,51.250000,43.400002,44.139999,44.139999,22247800
737487,45.090000,46.560001,43.500000,46.230000,46.230000,9304900
737488,47.750000,48.349998,45.099998,46.669998,46.669998,7152600
737489,49.290001,49.500000,46.709999,48.230000,48.230000,7391500
737490,47.790001,48.209999,46.130001,47.549999,47.549999,4514700
737493,48.191002,49.369999,45.000000,45.310001,45.310001,6852100
737494,43.950001,44.130001,41.299999,43.980000,43.980000,9998200
737495,44.650002,44.669998,42.660000,43.220001,43.220001,4293600
737496,40.824001,42.785000,40.380001,42.540001,42.540001,9050300
737497,42.254002,42.580002,41.529999,41.900002,41.900002,3440300
737500,42.150002,42.580002,40.810001,42.380001,42.380001,5145900
737501,44.000000,45.360001,43.500000,44.160000,44.160000,7570800
737502,43.264000,45.000000,41.779999,42.310001,42.310001,4857800
737503,43.220001,43.490002,40.615002,41.000000,41.000000,6635300
737504,39.009998,40.320000,38.540001,40.099998,40.099998,5854700
737507,40.080002,41.410000,39.660000,41.320000,41.320000,3403800
737508,41.540001,42.630001,40.759998,40.860001,40.860001,2815600
737509,41.349998,42.314999,41.099998,41.770000,41.770000,3115200
737510,41.380001,42.119999,40.770000,41.299999,41.299999,1982600
737511,41.799999,43.650002,41.450001,43.580002,43.580002,5780200
737513,44.785000,47.619999,44.410000,46.029999,46.029999,8228900
737514,46.000000,46.590000,44.564999,45.189999,45.189999,4517200
737515,45.950001,46.230000,44.939999,45.520000,45.520000,3714900
737516,46.209999,46.450001,43.439999,44.439999,44.439999,4354700
737517,42.709999,43.200001,40.770000,41.610001,41.610001,7229900
737520,42.000000,42.064999,40.240002,41.000000,41.000000,5301600
737521,41.290001,41.430000,40.119999,40.340000,40.340000,3668100
737522,40.730000,41.419998,40.284000,40.939999,40.939999,2639700
737523,41.599998,42.189999,41.119999,41.750000,41.750000,3805700
737524,41.939999,42.419998,40.900002,41.580002,41.580002,2892700
737527,42.112000,43.599998,41.955002,43.490002,43.490002,2866000
737528,43.810001,45.439999,43.810001,45.310001,45.310001,4733500
737529,44.980000,45.799999,44.380001,45.270000,45.270000,3066000
737530,45.000000,45.669998,44.689999,45.070000,45.070000,2200000
737531,44.570000,45.619999,44.549999,44.990002,44.990002,2832100
737534,46.320000,48.340000,45.634998,46.119999,46.119999,5653000
737535,45.910000,47.299999,45.049999,47.000000,47.000000,5175600
737536,47.290001,49.980000,47.235001,48.720001,48.720001,7254100
737537,45.784000,46.380001,43.799999,45.139999,45.139999,12618400
737538,45.709999,48.860001,45.509998,47.389999,47.389999,7694100
737541,47.110001,49.889999,46.715000,47.250000,47.250000,7712100
737541,48.380001,52.650002,47.759998,52.250000,52.250000,10167200
737542,52.997002,54.000000,49.599998,50.880001,50.880001,5507200
737543,49.000000,49.250000,46.509998,47.270000,47.270000,5698000
737544,46.970001,48.000000,43.939999,47.020000,47.020000,6282200
737548,44.500000,45.590000,42.919998,44.389999,44.389999,6337100
737549,45.200001,45.549999,44.110001,45.099998,45.099998,2912000
737550,44.919998,45.740002,42.709999,42.970001,42.970001,4391000
737551,43.770000,44.439999,42.383999,43.020000,43.020000,2846700
737554,43.650002,44.639999,43.209999,43.950001,43.950001,3478300
737555,45.000000,46.389999,44.900002,45.389999,45.389999,5054500
737556,45.520000,45.650002,43.740002,44.150002,44.150002,3187400
737557,42.771000,44.230000,42.540001,44.220001,44.220001,3493400
737558,44.470001,44.549999,41.639999,43.080002,43.080002,5182500
737561,41.669998,43.130001,41.400002,43.090000,43.090000,3246900
737562,43.340000,43.549999,42.400002,43.310001,43.310001,2941000
737563,43.020000,43.150002,41.220001,41.849998,41.849998,2661000
737564,41.430000,42.259998,40.400002,41.889999,41.889999,3312600
737565,41.660000,42.450001,41.220001,42.200001,42.200001,2577500
737568,42.619999,43.009998,40.889999,41.810001,41.810001,2823900
737569,41.820000,41.955002,40.410000,40.660000,40.660000,2846400
737570,40.779999,42.369999,40.610001,41.599998,41.599998,2877000
737571,42.349998,43.020000,41.630001,42.509998,42.509998,3063400
737572,41.200001,42.250000,41.099998,41.799999,41.799999,1936100
737575,42.500000,45.549999,42.400002,45.099998,45.099998,7036100
737576,46.250000,48.450001,45.790001,48.169998,48.169998,8172000
737577,48.130001,48.700001,47.470001,47.669998,47.669998,3126300
737578,48.410000,48.410000,46.000000,46.599998,46.599998,2574000
737579,47.259998,48.560001,46.840000,48.419998,48.419998,2132100
737582,49.430000,49.570000,47.465000,47.880001,47.880001,3170400
737583,48.570000,48.930000,46.810001,47.660000,47.660000,2064300
737584,46.709999,46.799999,43.599998,43.689999,43.689999,8144300
737585,44.169998,44.189999,43.060001,43.759998,43.759998,3621200
737586,44.779999,44.779999,43.250000,43.820000,43.820000,3446700
737589,44.000000,45.139999,43.790001,44.000000,44.000000,4005100
737590,44.250000,45.490002,44.066002,45.240002,45.240002,3073100
737591,45.375000,45.930000,44.650002,45.160000,45.160000,3502800
737592,45.980000,46.070000,44.110001,45.299999,45.299999,3560300
737593,45.400002,45.470001,43.930000,44.439999,44.439999,4761900
737596,43.779999,45.000000,43.730000,45.000000,45.000000,2775300
737597,45.000000,45.980000,44.669998,45.820000,45.820000,2791900
737598,45.200001,45.400002,43.610001,44.369999,44.369999,4176600
737599,45.029999,47.369999,44.849998,46.410000,46.410000,3515900
737600,45.400002,46.689999,44.320000,44.669998,44.669998,2884100
737602,45.150002,45.310001,43.209999,44.459999,44.459999,2468300
737603,43.970001,45.130001,42.919998,44.619999,44.619999,1980100
737604,45.580002,48.279999,45.580002,48.160000,48.160000,6741200
737605,49.000000,49.180000,44.599998,46.060001,46.060001,8589400
737606,46.049999,48.939999,45.099998,48.869999,48.869999,7054700
737609,49.779999,49.790001,46.009998,46.040001,46.040001,5775800
737610,45.480000,45.810001,42.700001,43.700001,43.700001,8128400
737611,44.419998,45.660000,43.639999,44.200001,44.200001,5303500
737612,45.540001,46.549999,43.880001,45.900002,45.900002,5024900
737613,46.349998,49.060001,46.220001,48.900002,48.900002,6010400
737616,49.389999,51.000000,49.169998,50.049999,50.049999,6925800
737617,50.000000,51.099998,49.060001,50.049999,50.049999,3893700
737618,49.650002,49.849998,47.150002,47.849998,47.849998,7235200
737619,49.939999,59.380001,49.400002,58.459999,58.459999,24293000
737620,59.348000,61.750000,57.779999,60.000000,60.000000,9657200
737623,61.169998,63.330002,60.320000,63.320000,63.320000,6675200
737624,64.000000,64.459999,61.740002,62.840000,62.840000,4211900
737625,60.720001,62.470001,60.400002,62.009998,62.009998,3245100
737627,63.009998,65.489998,62.299999,64.860001,64.860001,2870400
737630,63.450001,65.040001,61.759998,62.860001,62.860001,4807600
737631,63.500000,63.666000,60.340000,60.820000,60.820000,3583400
737632,59.070000,62.189999,58.560001,61.790001,61.790001,2865600
737633,61.990002,64.599998,61.849998,62.330002,62.330002,2886100
737634,62.660000,68.370003,62.650002,67.790001,67.790001,5659300
737637,68.559998,74.000000,67.682999,72.550003,72.550003,8277200
737638,72.800003,75.940002,72.720001,75.300003,75.300003,4010400
737639,77.279999,77.930000,71.889999,73.059998,73.059998,6385900
737640,72.669998,75.970001,71.922997,75.709999,75.709999,4289000
737641,76.489998,81.980003,75.190002,75.910004,75.910004,9424500
737644,78.405998,80.870003,77.040001,78.199997,78.199997,5022600
737645,80.650002,80.800003,76.000000,76.660004,76.660004,3899900
737646,77.970001,81.809998,77.970001,78.830002,78.830002,3695300
